Column1,place_name,id_review,caption,relative_date,emotion,subject,rating,username,url_user,url_source
89625,阿輝炒鱔魚,ChZDSUhNMG9nS0VJQ0FnSUNjdmFhT0FREAE,非常可怕的難吃，吃兩口就走人，完全無法下嚥,1 年前,負面,食物,1,lee awy Lambert,https://www.google.com/maps/contrib/118332008955924200767/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=13926895116005986026
32176,度小月原始店Du Hsiao Yueh Original Restaurant,ChdDSUhNMG9nS0VJQ0FnSURBeDdlV2dnRRAB,麵裡還有蟲，噁～,5 年前,負面,食物,1,LiiAn Chang,https://www.google.com/maps/contrib/105033623493843101997/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=10344657079432085675
62218,老鄧牛肉麵,ChZDSUhNMG9nS0VJQ0FnSUM4aTdES1NBEAE,"牛肉麵難吃 滷味更不用說,不會再來吃",1 年前,負面,食物,1,lin wu,https://www.google.com/maps/contrib/115597223151582186589/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=9779804409540351008
46085,永樂燒肉飯,ChdDSUhNMG9nS0VJQ0FnSUMwMWFhZGl3RRAB,比以前難吃很多，肉非常柴,2 年前,負面,食物,1,luby rain!,https://www.google.com/maps/contrib/118382851901871780009/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=12870522972202398919
10385,保哥黑輪,ChZDSUhNMG9nS0VJQ0FnSUNpdk5uaUt3EAE,非常難吃，主打的黑輪煮物完全沒味道 只有麻油炒飯還可以 ,1 年前,負面,食物,1,Lucia Han,https://www.google.com/maps/contrib/101142019445447571610/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=3365612770392452255
93041,陳記真正紅燒土魠,ChdDSUhNMG9nS0VJQ0FnSUNLOC1fa193RRAB,超難吃！,8 個月前,負面,食物,1,Luoke Su,https://www.google.com/maps/contrib/106361834668135398926/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=12156867177173377067
7098,上海華都小吃,ChdDSUhNMG9nS0VJQ0FnSUM4cHV6VzFnRRAB,不好吃，第一次吃過這麼難吃的炒飯。,1 年前,負面,食物,1,Maki Kuraki,https://www.google.com/maps/contrib/105059531383565759028/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=9456196147209512510
12905,修安扁擔豆花 Xiu'an Douhua,ChZDSUhNMG9nS0VJQ0FnSUN5aF8zUEdnEAE,點了豆漿豆花非常的失望，豆漿大概不到兩口就沒了整個像在吃乾掉的豆花,10 個月前,負面,食物,1,Marshall Hsieh,https://www.google.com/maps/contrib/113531507208396310177/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=14370769965288900932
7091,上海華都小吃,ChdDSUhNMG9nS0VJQ0FnSURDNXEtbTZRRRAB,隔了多年沒來吃，還是一樣難吃。,1 年前,負面,食物,1,Martin,https://www.google.com/maps/contrib/114233494708769141264/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=9456196147209512510
85371,阿憨鹹粥,ChdDSUhNMG9nS0VJQ0FnSUNrOXRPZ3BRRRAB,越來越難吃 魚鱗也沒刮乾淨 一碗$130的粥吃到魚刺跟魚鱗 腥味又重,2 年前,負面,食物,1,Marx Yang,https://www.google.com/maps/contrib/103546737340543389860/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=18403622981394011257
34011,康樂街牛肉湯,ChZDSUhNMG9nS0VJQ0FnSUN5MGU3U01BEAE,非常難吃 沒味道的湯頭 老闆娘說的天花亂墜🙄,11 個月前,負面,食物,1,Mei,https://www.google.com/maps/contrib/112780943526798465133/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=10042803244159790580
90093,阿輝炒鱔魚,ChdDSUhNMG9nS0VJQ0FnSUNBaHY3ODZnRRAB,鱔魚麵太甜，炸蚵捲不夠鮮，炸花枝太老，服務態度差，要辣請自己加，桌上備有辣粉。,4 年前,負面,食物,1,Mia Ko,https://www.google.com/maps/contrib/110164015225837071384/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=13926895116005986026
69502,蔡家米糕,ChdDSUhNMG9nS0VJQ0FnSUNHdk5mTWxBRRAB,只能說，拜託不要來，難吃到不可思議...真的很久沒有被雷到了，只是隨便選了一家，居然可以踩到大雷...,2 個月前,負面,食物,1,Min,https://www.google.com/maps/contrib/111087156164415012337/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=7406502497968174661
24574,嘉義廖火雞肉飯,ChdDSUhNMG9nS0VJQ0FnSUR5MHBLbnFBRRAB,難吃又貴的一次店,10 個月前,負面,食物,1,min min,https://www.google.com/maps/contrib/111860202113576362874/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=4038485297500813877
61940,老店 甘本堂蛋糕烘焙坊,ChZDSUhNMG9nS0VJQ0FnSURRbkk2NFdREAE,今天買 變得好難吃  蛋糕底部烤焦  吐司也很難吃 以前還滿好吃的,3 年前,負面,食物,1,MoYan,https://www.google.com/maps/contrib/107614625735320550983/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=2022681788199344115
23707,周氏蝦捲(南紡店),ChZDSUhNMG9nS0VJQ0FnSURNcGJlTFZBEAE,出乎意料的難吃呢，真的很建議關一關，過譽店家,1 年前,負面,食物,1,Myshape Oh,https://www.google.com/maps/contrib/111088660948734696367/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=242115349952732750
58001,福記肉圓總店,ChdDSUhNMG9nS0VJQ0FnSUN5MjhiU2lRRRAB,難吃 皮完全沒有Q度！,10 個月前,負面,食物,1,N A,https://www.google.com/maps/contrib/117734700077455981237/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=2921609069227325458
62017,老店 甘本堂蛋糕烘焙坊,ChZDSUhNMG9nS0VJQ0FnSUR5aDZLVktBEAE,還有大蒜麵包切片、生卷沒有一樣不雷。,9 個月前,負面,食物,1,Nan,https://www.google.com/maps/contrib/118092585493948914645/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=2022681788199344115
91219,阿鳳浮水虱目魚羹,ChZDSUhNMG9nS0VJQ0FnSUNpcWYzUlR3EAE,米粉怪味難吃 湯很普 需要大量胡椒粉 羹 普通沒好吃 雷,1 年前,負面,食物,1,NM SL,https://www.google.com/maps/contrib/104630491873372998409/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=8294065933744534217
59182,窄門咖啡館,ChZDSUhNMG9nS0VJQ0FnSUQ0Xy1xTlpREAE,難吃。,2 年前,負面,食物,1,Noel Peng,https://www.google.com/maps/contrib/103505564436918839118/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=581900569953332083
59183,窄門咖啡館,ChZDSUhNMG9nS0VJQ0FnSUQ0Xy1xTlpREAE,咖啡很酸，有股不是現煮的味道。,2 年前,負面,食物,1,Noel Peng,https://www.google.com/maps/contrib/103505564436918839118/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=581900569953332083
10688,保哥黑輪,ChZDSUhNMG9nS0VJQ0FnSURVM09YbkJREAE,難吃到不行✋,2 年前,負面,食物,1,PAIPAI WU,https://www.google.com/maps/contrib/103539386518232560879/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=3365612770392452255
44638,永林綜合料理台南本店 Yonlin Restaurant,ChdDSUhNMG9nS0VJQ0FnSURvOTZuVGhnRRAB,蝦仁漿完全不喜歡 有些牛腩吃起來太柴咬不爛只好吐掉,2 年前,負面,食物,1,Pang-Yu Liu,https://www.google.com/maps/contrib/116305833970144066742/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=1821795297087644639
63463,舊振南餅店 台南旗艦店,ChdDSUhNMG9nS0VJQ0FnSURTeGVmTXpBRRAB,鳳梨酥一個四十幾塊錢比微熱山丘還貴 結果比新東陽一個五塊錢的還難吃 師傅的味蕾是被雷打到嗎？,1 年前,負面,食物,1,Pasta CO,https://www.google.com/maps/contrib/109256655690489936921/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=4448307801663607165
55184,石精臼點心城,ChZDSUhNMG9nS0VJQ0FnSUNZNGZfY1ZBEAE,米糕認真難吃,2 年前,負面,食物,1,paul fu,https://www.google.com/maps/contrib/114318919632442342963/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=2860828496839087347
69525,蔡家米糕,ChdDSUhNMG9nS0VJQ0FnSUNZNGZfU2p3RRAB,米糕非常難吃，還很貴，四神湯有怪味，真的不如吃711,2 年前,負面,食物,1,paul fu,https://www.google.com/maps/contrib/114318919632442342963/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=7406502497968174661
64010,舞鶴燒烤舖,ChZDSUhNMG9nS0VJQ0FnSUNjaDlxeGF3EAE,不新鮮,1 年前,負面,食物,1,Paul Harris,https://www.google.com/maps/contrib/110915691112573893097/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=881113525608449854
86876,阿松割包,ChZDSUhNMG9nS0VJQ0FnSURRcUlUN2FBEAE,跟高雄的比起來，實在是太甜，個人覺得肉的味道很怪（花生醬一堆）,3 年前,負面,食物,1,paula g,https://www.google.com/maps/contrib/107108245761085836614/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=16224467504112149689
56274,福生小食店,ChdDSUhNMG9nS0VJQ0FnSUQ2djZtbXpBRRAB,東西難吃 肉燥飯沒什麼味道 ,2 個月前,負面,食物,1,Peggy Wen,https://www.google.com/maps/contrib/115249200673686518473/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=2356601144562403947
15959,兩角銀古早味冬瓜茶,ChdDSUhNMG9nS0VJQ0FnSUNBc3RXanJBRRAB,難喝又苦,7 年前,負面,食物,1,Peter Kao,https://www.google.com/maps/contrib/110161437834698133465/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=12293532443546410794
68709,葉家小卷米粉,ChdDSUhNMG9nS0VJQ0FnSUNLNjZYTnh3RRAB,難吃 應該都是不想等邱家過來的 ！,8 個月前,負面,食物,1,Peter Sen,https://www.google.com/maps/contrib/103548796659971681118/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=9590103266872809101
79799,金得春捲,ChdDSUhNMG9nS0VJQ0FnSURvX3Z1d25nRRAB,"剛才買了一個，豬腥味好重，沒味道，很難吃,只吃了幾口，放棄！",2 年前,負面,食物,1,Pink Dark,https://www.google.com/maps/contrib/104434609864646415750/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=1357540348893996520
73276,赤崁棺材板,ChdDSUhNMG9nS0VJQ0FnSUNjaVlMOC1BRRAB,也不好吃，麵包不是厚片土司，差不多就是一般早餐店土司的厚度再多一點，這樣子的口味跟份量賣70元，再加上店員的態度，應該是不會再來第二次。,1 年前,負面,食物,1,Ray,https://www.google.com/maps/contrib/115326969622033953224/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=1322526713838872754
89499,阿輝炒鱔魚,ChZDSUhNMG9nS0VJQ0FnSUNHdktyS0lBEAE,鱔魚意麵沒有鍋氣，又偏甜，麵沒嚼勁,2 個月前,負面,食物,1,ray wu,https://www.google.com/maps/contrib/100839673681759150451/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=13926895116005986026
26584,奇美咖啡館 成大門市,ChdDSUhNMG9nS0VJQ0FnSURHdmJLeHBnRRAB,虎掌豬超難吃 雞湯120 才兩塊肉，也很普通  根本是坑盤子的店 寧願吃麥當勞都不會再來,4 週前,負面,食物,1,Rossetti JIANG,https://www.google.com/maps/contrib/113550301401261313365/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=13269541068725444544
40818,楊哥楊嫂肉粽店,ChdDSUhNMG9nS0VJQ0FnSUN3LU8zVHJnRRAB,黏黏爛爛又沒料，難吃死了,5 年前,負面,食物,1,Ryan,https://www.google.com/maps/contrib/107476982812025124485/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=5472471710175871429
40739,楊哥楊嫂肉粽店,ChZDSUhNMG9nS0VJQ0FnSUNHaE12VVZ3EAE,世界難吃的麵 千萬不要吃，湯頭沒有味道 那餛飩很讓人失望(小到沒啥料)，麵條也不好吃阿 就是這3 種加起來都非常不行,2 個月前,負面,食物,1,Sam star Shoes,https://www.google.com/maps/contrib/102957179374885811930/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=5472471710175871429
55158,石精臼點心城,ChZDSUhNMG9nS0VJQ0FnSUNDeUlMQ2J3EAE,還真不是普通的難吃，很油肉燥又不香，ㄧ顆星都嫌多😡,1 年前,負面,食物,1,Sharon Lo,https://www.google.com/maps/contrib/106025545279570814342/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=2860828496839087347
62257,老鄧牛肉麵,ChZDSUhNMG9nS0VJQ0FnSURDdHN2X1BnEAE,麵條跟湯頭一個怪味  雷,1 年前,負面,食物,1,Susu,https://www.google.com/maps/contrib/109387208441512783889/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=9779804409540351008
23487,台南蔡虱目魚專賣店,ChZDSUhNMG9nS0VJQ0FnSUNnaG9HZFJBEAE,"麵線越來越鹹, 該不是故意的 !",3 年前,負面,食物,1,SWINE D,https://www.google.com/maps/contrib/118119614710371268062/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=2928269917123627414
23488,台南蔡虱目魚專賣店,ChZDSUhNMG9nS0VJQ0FnSUNnaG9HZFJBEAE,鹹度以經到不可思議的程度 !,3 年前,負面,食物,1,SWINE D,https://www.google.com/maps/contrib/118119614710371268062/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=2928269917123627414
71999,赤崁棺材板,ChdDSUhNMG9nS0VJQ0FnSUNHeE1haXZnRRAB,麵裡有qq毛毛,2 個月前,負面,食物,1,Tommy Fan,https://www.google.com/maps/contrib/106522486135214051915/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=1322526713838872754
4215,一品塘手工杏仁奶酪,ChZDSUhNMG9nS0VJQ0FnSUNnemF1N1N3EAE,點了芒果冰，芒果居然是壞的。,5 年前,負面,食物,1,Tsaiwei Huang,https://www.google.com/maps/contrib/111090700852095495315/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=1132539528932209736
89933,阿輝炒鱔魚,ChZDSUhNMG9nS0VJQ0FnSUNtdXVITUxnEAE,鱔魚意麵太甜了.麻油腰花跟藥膳腰花的腰花都很腥臭.價格又很貴，比較好吃的竟然只有高麗菜跟花枝，每次來台南玩路邊小吃都很喜歡，這是第一次遇到雷…,1 週前,負面,食物,1,Wei Ling Ma,https://www.google.com/maps/contrib/105954392498893810030/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=13926895116005986026
31651,度小月原始店Du Hsiao Yueh Original Restaurant,ChdDSUhNMG9nS0VJQ0FnSUR5M2UyYTN3RRAB,麵很普通又少，比拳頭還小。,9 個月前,負面,食物,1,WeiChen Chou,https://www.google.com/maps/contrib/104232957951371944551/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=10344657079432085675
31910,度小月原始店Du Hsiao Yueh Original Restaurant,ChZDSUhNMG9nS0VJQ0FnSUNzN19UbVdBEAE,麵條全無生命，全無彈性！,1 年前,負面,食物,1,YF Wong,https://www.google.com/maps/contrib/114936890580494956070/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=10344657079432085675
85251,阿憨鹹粥,ChZDSUhNMG9nS0VJQ0FnSUM4d2M2eUxREAE,鹹粥沒什麼料 粥稀的可憐 小小一碗80... 還推銷一根80元的虱目魚香腸 超小份就算了 像前天煎過放在冰箱再拿出來微波 鬆散無口感 最糟的是魚頭 根本水煮 食之無味,1 年前,負面,食物,1,Yorkerr,https://www.google.com/maps/contrib/103229837127511625043/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=18403622981394011257
79101,金得春捲,ChZDSUhNMG9nS0VJQ0FnSUM4cUxERklBEAE,難吃死了皮硬邦邦 裡面的料食之無味 不懂在紅什麼 …,1 年前,負面,食物,1,王世勳,https://www.google.com/maps/contrib/109483719385226530956/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=1357540348893996520
19543,千香麥香雞專賣店（東安後甲店）,ChdDSUhNMG9nS0VJQ0FnSURxMTU2ZzZ3RRAB,雞排很乾，炸皮太厚（皮都拔掉）麥香雞吐司肉也超乾，看大家介紹,5 個月前,負面,食物,1,王馨瑩,https://www.google.com/maps/contrib/115914993103158283718/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=659452458826695156
64277,莉莉水果店,ChdDSUhNMG9nS0VJQ0FnSURhN3RpNmxRRRAB,點了一份鳳梨冰 吃不出是鳳梨 完全沒味道,4 個月前,負面,食物,1,江麗真,https://www.google.com/maps/contrib/111163626069458815974/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=11220780884503943427
93637,雙全紅茶,ChZDSUhNMG9nS0VJQ0FnSUNDa19laWNREAE,難喝 態度差,1 年前,負面,食物,1,呂品萱,https://www.google.com/maps/contrib/115957944926570708111/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=12559714995992790193
93583,雙全紅茶,ChZDSUhNMG9nS0VJQ0FnSURzNHVUZk1BEAE,難喝 又貴 別被騙了,1 年前,負面,食物,1,林威良,https://www.google.com/maps/contrib/105384874911872217436/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=12559714995992790193
90312,阿輝炒鱔魚,ChdDSUhNMG9nS0VJQ0FnSURnczdMX2hRRRAB,點花枝炒麵，竟然不是用花枝，詐騙唷，且用油麵水放不夠很乾很難吃。~,3 年前,負面,食物,1,林翊翔,https://www.google.com/maps/contrib/113617343702021629280/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=13926895116005986026
13027,修安扁擔豆花 Xiu'an Douhua,ChdDSUhNMG9nS0VJQ0FnSURZaUpLUW1BRRAB,爆幹貴，料又少，騙觀光客用,2 年前,負面,食物,1,邱國銓,https://www.google.com/maps/contrib/118269092865904319545/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=14370769965288900932
95697,饗食天堂 台南店,ChdDSUhNMG9nS0VJQ0FnSUNpdjZqQm9RRRAB,還是照片看起來好吃，到現場感覺騙很大,1 年前,負面,食物,1,阿瑋仔,https://www.google.com/maps/contrib/105388369813790045078/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=17078358752954324711
89549,阿輝炒鱔魚,ChdDSUhNMG9nS0VJQ0FnSUN5LXNXTHpBRRAB,點了2份乾炒鱔魚意麵 一份很好吃，一份無味又乾又硬 這是賭運氣的店嗎？ 猜猜看你下次還會不會再來買?,11 個月前,負面,食物,1,胡金龍,https://www.google.com/maps/contrib/115743325983921030053/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=13926895116005986026
92728,陳記真正紅燒土魠,ChdDSUhNMG9nS0VJQ0FnSUNvMDQzQzF3RRAB,羹裡面有鋼絲，這品管⋯⋯,2 年前,負面,食物,1,張蓋瑞,https://www.google.com/maps/contrib/111935348064554403642/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=12156867177173377067
24686,嘉義廖火雞肉飯,ChdDSUhNMG9nS0VJQ0FnSURjd3UzSTlRRRAB,雞肉少，雞油少。,1 年前,負面,食物,1,張糜爾,https://www.google.com/maps/contrib/100751777083412752895/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=4038485297500813877
85176,阿憨鹹粥,ChdDSUhNMG9nS0VJQ0FnSUMweVB2cXJRRRAB,鹹粥裡還有多魚鰭刺，魚皮也還有刺，多次差點被刺到，一碗鹹粥80比外面一碗廣東粥料還少，虱目魚肚也冷的，粥也溫的,2 年前,負面,食物,1,郭宸睿,https://www.google.com/maps/contrib/114716873516105245275/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=18403622981394011257
95346,食香客雞會站雞排茶飲專賣台南北門店,ChZDSUhNMG9nS0VJQ0FnSUNpb3VtU2RBEAE,雞排乾柴，相關項目口感也很差⋯全部都是粉皮⋯ 非常不推薦 致電店家的態度也讓人傻眼⋯不會再有第二次了。,1 年前,負面,食物,1,陳玥心,https://www.google.com/maps/contrib/102902382693427667225/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=6895365723218878423
31334,度小月原始店Du Hsiao Yueh Original Restaurant,ChdDSUhNMG9nS0VJQ0FnSURVazZ1cWdnRRAB,雖然味道不差不過Cp值很低，東西份量很小顯得價位很高，麵裡面幾乎都是豆芽菜，這個價位在台南應該可以吃到更多俗又大碗的小吃QQ,2 年前,負面,食物,1,陳奕如,https://www.google.com/maps/contrib/111651166873166752481/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=10344657079432085675
90637,阿輝炒鱔魚,ChZDSUhNMG9nS0VJQ0FnSURVMVBfbExBEAE,鱔魚本體不錯吃，,2 年前,負面,食物,1,陳柏瑞（Herman）,https://www.google.com/maps/contrib/101806031005880040078/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=13926895116005986026
90638,阿輝炒鱔魚,ChZDSUhNMG9nS0VJQ0FnSURVMVBfbExBEAE,羹是屬於酸甜的又很濃稠 麻油麵線則是偏苦 第一次吃台南小吃卻沒有吃完的店家....！,2 年前,負面,食物,1,陳柏瑞（Herman）,https://www.google.com/maps/contrib/101806031005880040078/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=13926895116005986026
11392,保哥黑輪,ChdDSUhNMG9nS0VJQ0FnSUNzamFDM3B3RRAB,還是被炸了，點了招牌吃泡麵，想說簡單不過的炒泡麵應該不會太慘，送來的確是拌泡麵加上一些料，鹹度真的就是打翻鹽，唯一不錯的竟然是飲料，無言😌～,1 年前,負面,食物,1,凱萱王,https://www.google.com/maps/contrib/108311676888049555023/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=3365612770392452255
89592,阿輝炒鱔魚,ChdDSUhNMG9nS0VJQ0FnSURTNWMyZHd3RRAB,鱔魚羹麵吃起來冷的  也太不專業了吧,1 年前,負面,食物,1,無敵神燈,https://www.google.com/maps/contrib/115529895177003007396/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=13926895116005986026
32655,度小月擔仔麵,ChdDSUhNMG9nS0VJQ0FnSURTbDVURTFnRRAB,麵煮太軟拉~,11 個月前,負面,食物,1,滴滴歐恩,https://www.google.com/maps/contrib/100849726834677535570/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=2966375277154449856
89583,阿輝炒鱔魚,ChZDSUhNMG9nS0VJQ0FnSURDODVtVUlBEAE,鱔魚意麵口味普普 用料不給力 價錢略高高，結帳男生很高傲,1 年前,負面,食物,1,賴怡蓁,https://www.google.com/maps/contrib/105808843555565123966/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=13926895116005986026
62870,老鄧牛肉麵,ChdDSUhNMG9nS0VJQ0FnSURpZ3Btb2tRRRAB,爆貴的滷菜和平凡的牛肉麵，去一次就夠了！,1 年前,負面,食物,1,謝天蓬,https://www.google.com/maps/contrib/108112730672941227027/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=9779804409540351008
97459,鴨母寮市場炭火麵,ChdDSUhNMG9nS0VJQ0FnSURrcjhTWDRRRRAB,鹹度與油膩程度或許有地域性吧，即便如此名聲還是遠播,2 年前,負面,食物,1,醫學生med,https://www.google.com/maps/contrib/117583737460954196500/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=15226712923579014777
81146,銀波食品店,ChdDSUhNMG9nS0VJQ0FnSUNzM19YcXdnRRAB,難吃到不行,1 年前,負面,食物,1,羅煒錡,https://www.google.com/maps/contrib/111645860207825625803/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=7050217908891051966
16685,八寶彬圓仔惠,ChZDSUhNMG9nS0VJQ0FnSUQ2c3RUMkJREAE,覺得過譽了，個人吃自選五個料，紅豆不甜也沒味道，花生超難吃有夠柴，糖水也少得可憐。,3 個月前,負面,食物,1,蘇企鵝,https://www.google.com/maps/contrib/102674117806573915695/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=6395193438007342432
52097,湯婆婆拉麵,ChdDSUhNMG9nS0VJQ0FnSURLaC1ibjh3RRAB,麵條冰箱冰太久,7 個月前,負面,食物,1,龔俊瑋,https://www.google.com/maps/contrib/110157731320669647803/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=17292149531971948346
12595,保安路米糕,ChZDSUhNMG9nS0VJQ0FnSURJd2VUT09REAE,米糕的糯米沒有入味顯得味道單調，光靠肉鬆跟小黃瓜提味；滷丸口感軟爛不彈,2 年前,負面,食物,3,。。,https://www.google.com/maps/contrib/117882784034548871971/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=17639707612973388449
25376,圓環牛肉湯,ChdDSUhNMG9nS0VJQ0FnSUMwbjZLd213RRAB,整體品項份量都不大，高麗菜尤其量少；,2 年前,負面,食物,4,[Chris] Chu-Yeh Lee,https://www.google.com/maps/contrib/105797955556176916105/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=827307068707262989
73449,赤崁棺材板,ChdDSUhNMG9nS0VJQ0FnSUM4cUo2S3dnRRAB,吃太多容易膩口 2.鱔魚意麵較為普通 3.特製快餐的花枝排不錯吃 咖哩醬汁較為平凡~,1 年前,負面,食物,3,_ REX,https://www.google.com/maps/contrib/101429908241836637591/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=1322526713838872754
72451,赤崁棺材板,ChdDSUhNMG9nS0VJQ0FnSUR5N3VhVW93RRAB,棺材板 外層麵包太油膩，內餡味道變了。,9 個月前,負面,食物,2,0QVQ0,https://www.google.com/maps/contrib/109462562558074273225/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=1322526713838872754
42899,毛丼 丼飯專門店,ChZDSUhNMG9nS0VJQ0FnSUNtNnRUYlpnEAE,價格堪比台北，丼料質/量CP不夠，口味不比百貨美食街的日式，味噌湯超鹹。,1 週前,負面,食物,2,ahaa steven,https://www.google.com/maps/contrib/113442177690571674614/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=280634054031909982
93498,雙全紅茶,ChdDSUhNMG9nS0VJQ0FnSURDNGFXR2dBRRAB,有點小杯，而且太澀,1 年前,負面,食物,3,Akim Chen,https://www.google.com/maps/contrib/116408402708621591430/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=12559714995992790193
92563,阿鳳浮水虱目魚羹,ChdDSUhNMG9nS0VJQ0FnSUNha29MSF9BRRAB,是加醋亂加一通，比酸辣湯還酸，這種東西能吃嗎？！,5 個月前,負面,食物,1,Akina Chen,https://www.google.com/maps/contrib/107876325385239962916/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=8294065933744534217
57841,福記肉圓總店,ChdDSUhNMG9nS0VJQ0FnSUNLdnJPTjV3RRAB,蝦醬味道變淡了，肉也變硬了。,8 個月前,負面,食物,4,akira ko,https://www.google.com/maps/contrib/112158894417270612200/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=2921609069227325458
89988,阿輝炒鱔魚,ChZDSUhNMG9nS0VJQ0FnSURBcjhUOUpBEAE,乾炒鱔魚，魚肉軟爛不脆口。,3 年前,負面,食物,3,Alan Chang,https://www.google.com/maps/contrib/117127091428091639378/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=13926895116005986026
27928,密密一鍋,ChZDSUhNMG9nS0VJQ0FnSUN3Nl9IaEd3EAE,"麻辣味普通,少了一點香味!",3 年前,負面,食物,3,Alan Lei,https://www.google.com/maps/contrib/116385340353521504142/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=17626407725738455795
92373,阿鳳浮水虱目魚羹,ChdDSUhNMG9nS0VJQ0FnSURDbUlYM2hRRRAB,女友不愛羹湯的味道,1 年前,負面,食物,4,Alan Li,https://www.google.com/maps/contrib/106402974779258679005/reviews?hl=zh-Hant-TW,https://maps.google.com/?cid=8294065933744534217
